in,uit,rich,entry,exit,pnl,result,type,variant,versie
2025-08-28 11:00:00+00:00,2025-08-28 12:00:00+00:00,1,3462.0,3457.16,-684.07,SL,E_BOS,V16-HighRisk,v16
2025-08-28 14:00:00+00:00,2025-08-28 15:00:00+00:00,1,3468.9,3463.9,-681.88,SL,E_BOS,V16-HighRisk,v16
2025-09-03 11:00:00+00:00,2025-09-03 12:00:00+00:00,1,3616.0,3609.21,-679.69,SL,E_BOS,V16-HighRisk,v16
2025-09-04 15:00:00+00:00,2025-09-04 17:00:00+00:00,1,3612.3,3604.6,-423.45,SL,A_EMACROSS,V16-HighRisk,v16
2025-09-05 11:00:00+00:00,2025-09-05 12:00:00+00:00,1,3609.3,3619.63,114.1,TP1,D_PULLBACK,V16-HighRisk,v16
2025-09-05 11:00:00+00:00,2025-09-05 12:00:00+00:00,1,3609.3,3626.52,190.17,TP2,D_PULLBACK,V16-HighRisk,v16
2025-09-05 11:00:00+00:00,2025-09-05 12:00:00+00:00,1,3609.3,3636.85,405.7,TP3,D_PULLBACK,V16-HighRisk,v16
2025-09-09 14:00:00+00:00,2025-09-09 15:00:00+00:00,1,3684.3,3677.95,-508.83,SL,D_PULLBACK,V16-HighRisk,v16
2025-09-10 11:00:00+00:00,2025-09-10 12:00:00+00:00,1,3688.8,3681.04,-507.61,SL,D_PULLBACK,V16-HighRisk,v16
2025-09-10 13:00:00+00:00,2025-09-10 15:00:00+00:00,1,3690.7,3682.96,-675.18,SL,C_MOMENTUM,V16-HighRisk,v16
2025-09-12 09:00:00+00:00,2025-09-12 12:00:00+00:00,1,3684.5,3677.74,-336.51,SL,C_MOMENTUM,V16-HighRisk,v16
2025-09-12 13:00:00+00:00,2025-09-12 15:00:00+00:00,1,3688.2,3681.46,-335.97,SL,C_MOMENTUM,V16-HighRisk,v16
2025-09-15 12:00:00+00:00,2025-09-15 13:00:00+00:00,1,3687.6,3697.87,188.68,TP1,A_EMACROSS,V16-HighRisk,v16
2025-09-15 12:00:00+00:00,2025-09-15 15:00:00+00:00,1,3687.6,3704.72,786.18,TP2,A_EMACROSS,V16-HighRisk,v16
2025-09-15 12:00:00+00:00,2025-09-15 15:00:00+00:00,1,3687.6,3714.99,1677.18,TP3,A_EMACROSS,V16-HighRisk,v16
2025-09-16 11:00:00+00:00,2025-09-16 12:00:00+00:00,1,3734.5,3728.3,-679.36,SL,C_MOMENTUM,V16-HighRisk,v16
2025-09-16 14:00:00+00:00,2025-09-16 15:00:00+00:00,1,3722.3,3717.61,-507.89,SL,D_PULLBACK,V16-HighRisk,v16
2025-09-17 17:00:00+00:00,2025-09-17 18:00:00+00:00,1,3722.3,3714.85,-844.45,SL,A_EMACROSS,V16-HighRisk,v16
2025-09-19 13:00:00+00:00,2025-09-19 15:00:00+00:00,1,3696.1,3707.79,189.24,TP1,A_EMACROSS,V16-HighRisk,v16
2025-09-19 13:00:00+00:00,2025-09-19 18:00:00+00:00,1,3696.1,3715.58,6308.03,TP2,A_EMACROSS,V16-HighRisk,v16
2025-09-19 13:00:00+00:00,2025-09-22 04:00:00+00:00,1,3696.1,3727.26,13457.13,TP3,A_EMACROSS,V16-HighRisk,v16
2025-09-25 08:00:00+00:00,2025-09-25 11:00:00+00:00,1,3786.7,3778.62,-920.89,SL,E_BOS,V16-HighRisk,v16
2025-09-25 11:00:00+00:00,2025-09-25 12:00:00+00:00,1,3784.0,3775.92,-687.9,SL,F_MSS,V16-HighRisk,v16
2025-09-29 11:00:00+00:00,2025-09-29 12:00:00+00:00,1,3858.2,3849.9,-914.45,SL,E_BOS,V16-HighRisk,v16
2025-09-29 13:00:00+00:00,2025-09-29 20:00:00+00:00,1,3850.7,3863.21,163.94,TP1,C_MOMENTUM,V16-HighRisk,v16
2025-09-29 13:00:00+00:00,2025-09-30 01:00:00+00:00,1,3850.7,3871.56,5464.77,TP2,C_MOMENTUM,V16-HighRisk,v16
2025-09-29 13:00:00+00:00,2025-09-30 03:00:00+00:00,1,3850.7,3884.07,11658.18,TP3,C_MOMENTUM,V16-HighRisk,v16
2025-09-30 07:00:00+00:00,2025-09-30 08:00:00+00:00,1,3872.2,3866.17,-734.96,SL,D_PULLBACK,V16-HighRisk,v16
2025-09-30 14:00:00+00:00,2025-09-30 15:00:00+00:00,1,3881.7,3871.87,-732.75,SL,F_MSS,V16-HighRisk,v16
2025-10-01 07:00:00+00:00,2025-10-01 08:00:00+00:00,1,3907.2,3921.22,438.33,TP1,B_MACDCROSS,V16-HighRisk,v16
2025-10-01 07:00:00+00:00,2025-10-01 11:00:00+00:00,1,3907.2,3910.94,681.85,SL,B_MACDCROSS,V16-HighRisk,v16
2025-10-01 13:00:00+00:00,2025-10-01 14:00:00+00:00,1,3899.8,3890.35,-733.91,SL,D_PULLBACK,V16-HighRisk,v16
2025-10-01 15:00:00+00:00,2025-10-01 18:00:00+00:00,1,3895.1,3885.65,-731.71,SL,D_PULLBACK,V16-HighRisk,v16
2025-10-02 13:00:00+00:00,2025-10-02 14:00:00+00:00,1,3899.7,3889.68,-729.52,SL,D_PULLBACK,V16-HighRisk,v16
2025-10-03 15:00:00+00:00,2025-10-03 17:00:00+00:00,1,3914.4,3904.78,-387.91,SL,C_MOMENTUM,V16-HighRisk,v16
2025-10-07 14:00:00+00:00,2025-10-07 15:00:00+00:00,1,4009.0,3999.11,-387.29,SL,B_MACDCROSS,V16-HighRisk,v16
2025-10-09 12:00:00+00:00,2025-10-09 13:00:00+00:00,1,4072.9,4062.08,-386.67,SL,B_MACDCROSS,V16-HighRisk,v16
2025-10-15 10:00:00+00:00,2025-10-15 12:00:00+00:00,1,4218.9,4204.51,-386.05,SL,C_MOMENTUM,V16-HighRisk,v16
2025-10-15 13:00:00+00:00,2025-10-15 19:00:00+00:00,1,4207.6,4229.11,130.08,TP1,D_PULLBACK,V16-HighRisk,v16
2025-10-15 13:00:00+00:00,2025-10-16 01:00:00+00:00,1,4207.6,4243.45,4336.11,TP2,D_PULLBACK,V16-HighRisk,v16
2025-10-15 13:00:00+00:00,2025-10-16 12:00:00+00:00,1,4207.6,4264.96,9250.37,TP3,D_PULLBACK,V16-HighRisk,v16
2025-10-17 07:00:00+00:00,2025-10-17 08:00:00+00:00,1,4354.5,4337.34,-763.83,SL,D_PULLBACK,V16-HighRisk,v16
2025-10-20 12:00:00+00:00,2025-10-20 13:00:00+00:00,1,4340.9,4320.39,-1269.24,SL,A_EMACROSS,V16-HighRisk,v16
2025-10-20 14:00:00+00:00,2025-10-20 18:00:00+00:00,1,4348.7,4376.38,409.18,TP1,E_BOS,V16-HighRisk,v16
2025-10-20 14:00:00+00:00,2025-10-21 01:00:00+00:00,1,4348.7,4356.9,707.22,SL,E_BOS,V16-HighRisk,v16
2025-11-12 12:00:00+00:00,2025-11-12 15:00:00+00:00,1,4136.4,4153.28,456.65,TP1,B_MACDCROSS,V16-HighRisk,v16
2025-11-12 12:00:00+00:00,2025-11-12 15:00:00+00:00,1,4136.4,4164.53,761.08,TP2,B_MACDCROSS,V16-HighRisk,v16
2025-11-12 12:00:00+00:00,2025-11-12 15:00:00+00:00,1,4136.4,4181.4,1623.65,TP3,B_MACDCROSS,V16-HighRisk,v16
2025-11-25 13:00:00+00:00,2025-11-25 14:00:00+00:00,1,4181.8,4166.9,-1026.15,SL,B_MACDCROSS,V16-HighRisk,v16
2025-11-28 14:30:00+00:00,2025-11-28 15:30:00+00:00,1,4233.5,4209.79,-1277.55,SL,A_EMACROSS,V16-HighRisk,v16
2025-12-03 13:00:00+00:00,2025-12-03 14:00:00+00:00,1,4268.7,4248.83,-1271.16,SL,A_EMACROSS,V16-HighRisk,v16
2025-12-03 15:00:00+00:00,2025-12-03 16:00:00+00:00,1,4247.8,4227.93,-404.74,SL,C_MOMENTUM,V16-HighRisk,v16
2025-12-04 16:00:00+00:00,2025-12-04 19:00:00+00:00,1,4245.9,4227.19,-505.11,SL,A_EMACROSS,V16-HighRisk,v16
2025-12-09 09:00:00+00:00,2025-12-09 12:00:00+00:00,1,4232.2,4215.93,-403.28,SL,E_BOS,V16-HighRisk,v16
2025-12-09 16:00:00+00:00,2025-12-09 17:00:00+00:00,1,4242.1,4225.65,-301.98,SL,D_PULLBACK,V16-HighRisk,v16
2025-12-11 13:00:00+00:00,2025-12-11 14:00:00+00:00,1,4248.6,4232.46,-301.62,SL,D_PULLBACK,V16-HighRisk,v16
2025-12-16 13:00:00+00:00,2025-12-16 15:00:00+00:00,1,4342.5,4365.01,162.68,TP1,E_BOS,V16-HighRisk,v16
2025-12-16 13:00:00+00:00,2025-12-16 16:00:00+00:00,1,4342.5,4343.33,14.06,SL,E_BOS,V16-HighRisk,v16
2025-12-16 17:00:00+00:00,2025-12-16 21:00:00+00:00,1,4333.8,4317.32,-803.91,SL,C_MOMENTUM,V16-HighRisk,v16
2025-12-26 15:00:00+00:00,2025-12-26 16:00:00+00:00,1,4580.1,4567.48,-801.34,SL,E_BOS,V16-HighRisk,v16
2026-01-06 14:00:00+00:00,2026-01-06 15:00:00+00:00,1,4498.3,4483.81,-798.77,SL,E_BOS,V16-HighRisk,v16
2026-01-06 16:00:00+00:00,2026-01-07 01:00:00+00:00,1,4498.7,4484.65,-298.58,SL,B_MACDCROSS,V16-HighRisk,v16
2026-01-13 13:00:00+00:00,2026-01-13 14:00:00+00:00,1,4619.5,4636.26,120.78,TP1,E_BOS,V16-HighRisk,v16
2026-01-13 13:00:00+00:00,2026-01-13 15:00:00+00:00,1,4619.5,4620.12,10.44,SL,E_BOS,V16-HighRisk,v16
2026-01-13 16:00:00+00:00,2026-01-13 17:00:00+00:00,1,4622.2,4609.6,-447.57,SL,D_PULLBACK,V16-HighRisk,v16
2026-01-22 13:00:00+00:00,2026-01-22 14:00:00+00:00,1,4823.8,4842.09,201.04,TP1,D_PULLBACK,V16-HighRisk,v16
2026-01-22 13:00:00+00:00,2026-01-22 15:00:00+00:00,1,4823.8,4854.28,335.07,TP2,D_PULLBACK,V16-HighRisk,v16
2026-01-22 13:00:00+00:00,2026-01-22 15:00:00+00:00,1,4823.8,4872.57,714.82,TP3,D_PULLBACK,V16-HighRisk,v16
2026-01-23 16:00:00+00:00,2026-01-23 17:00:00+00:00,1,4981.4,4964.83,-798.25,SL,E_BOS,V16-HighRisk,v16
2026-01-27 13:00:00+00:00,2026-01-27 14:00:00+00:00,1,5073.8,5058.05,-447.58,SL,D_PULLBACK,V16-HighRisk,v16
2026-01-27 15:00:00+00:00,2026-01-27 20:00:00+00:00,1,5087.6,5115.49,201.05,TP1,D_PULLBACK,V16-HighRisk,v16
2026-01-27 15:00:00+00:00,2026-01-27 20:00:00+00:00,1,5087.6,5134.08,335.08,TP2,D_PULLBACK,V16-HighRisk,v16
2026-01-27 15:00:00+00:00,2026-01-27 20:00:00+00:00,1,5087.6,5161.97,714.84,TP3,D_PULLBACK,V16-HighRisk,v16
2026-02-09 15:00:00+00:00,2026-02-09 23:00:00+00:00,1,5082.2,5044.66,-798.27,SL,E_BOS,V16-HighRisk,v16
2026-02-23 16:00:00+00:00,2026-02-23 23:00:00+00:00,1,5230.4,5260.36,268.55,TP1,B_MACDCROSS,V16-HighRisk,v16
2026-02-23 16:00:00+00:00,2026-02-24 01:00:00+00:00,1,5230.4,5231.4,417.75,SL,B_MACDCROSS,V16-HighRisk,v16
2026-02-25 11:00:00+00:00,2026-02-25 14:00:00+00:00,1,5199.5,5184.4,-797.91,SL,C_MOMENTUM,V16-HighRisk,v16
2026-02-27 13:00:00+00:00,2026-02-27 16:00:00+00:00,1,5240.8,5265.18,268.43,TP1,B_MACDCROSS,V16-HighRisk,v16
2026-02-27 13:00:00+00:00,2026-02-27 17:00:00+00:00,1,5240.8,5241.61,20.88,SL,B_MACDCROSS,V16-HighRisk,v16
2026-03-18 08:00:00+00:00,2026-03-18 10:00:00+00:00,-1,4990.7,4964.76,268.75,TP1,B_MACDCROSS,V16-HighRisk,v16
2026-03-18 08:00:00+00:00,2026-03-18 11:00:00+00:00,-1,4990.7,4947.46,447.91,TP2,B_MACDCROSS,V16-HighRisk,v16
2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,-1,4990.7,4921.52,2388.85,TP3,B_MACDCROSS,V16-HighRisk,v16
2026-03-20 13:00:00+00:00,2026-03-20 14:00:00+00:00,-1,4617.0,4578.93,326.52,TP1,E_BOS,V16-HighRisk,v16
2026-03-20 13:00:00+00:00,2026-03-20 15:00:00+00:00,-1,4617.0,4546.5,604.66,TP2,E_BOS,V16-HighRisk,v16
2026-03-20 13:00:00+00:00,2026-03-20 16:00:00+00:00,-1,4617.0,4605.72,322.49,SL,E_BOS,V16-HighRisk,v16
2026-03-20 16:00:00+00:00,2026-03-20 18:00:00+00:00,-1,4585.3,4540.48,364.6,TP1,C_MOMENTUM,V16-HighRisk,v16
2026-03-20 16:00:00+00:00,2026-03-20 18:00:00+00:00,-1,4585.3,4510.6,607.67,TP2,C_MOMENTUM,V16-HighRisk,v16
2026-03-20 16:00:00+00:00,2026-03-22 23:00:00+00:00,-1,4585.3,4465.78,1296.37,TP3,C_MOMENTUM,V16-HighRisk,v16
2026-03-23 11:00:00+00:00,2026-03-23 12:00:00+00:00,-1,4379.2,4419.09,-766.4,SL,D_PULLBACK,V16-HighRisk,v16
2026-03-24 13:00:00+00:00,2026-03-24 14:00:00+00:00,-1,4382.5,4424.11,-764.1,SL,F_MSS,V16-HighRisk,v16
2026-03-26 08:00:00+00:00,2026-03-26 13:00:00+00:00,-1,4424.8,4457.67,-812.59,SL,C_MOMENTUM,V16-HighRisk,v16
2026-03-26 13:00:00+00:00,2026-03-26 14:00:00+00:00,-1,4450.1,4468.16,-405.0,SL,C_MOMENTUM,V16-HighRisk,v16
2026-04-07 09:00:00+00:00,2026-04-07 11:00:00+00:00,1,4696.6,4674.77,-505.44,SL,A_EMACROSS,V16-HighRisk,v16
2026-04-22 15:00:00+00:00,2026-04-22 18:00:00+00:00,-1,4746.2,4762.04,-403.54,SL,B_MACDCROSS,V16-HighRisk,v16
2026-04-23 07:00:00+00:00,2026-04-23 08:00:00+00:00,-1,4736.1,4721.65,181.3,TP1,C_MOMENTUM,V16-HighRisk,v16
2026-04-23 07:00:00+00:00,2026-04-23 09:00:00+00:00,-1,4736.1,4712.01,302.17,TP2,C_MOMENTUM,V16-HighRisk,v16
2026-04-23 07:00:00+00:00,2026-04-23 11:00:00+00:00,-1,4736.1,4732.25,161.16,SL,C_MOMENTUM,V16-HighRisk,v16
2026-04-23 11:00:00+00:00,2026-04-23 12:00:00+00:00,-1,4737.4,4747.09,-807.85,SL,C_MOMENTUM,V16-HighRisk,v16
2026-04-24 09:00:00+00:00,2026-04-24 11:00:00+00:00,-1,4697.7,4713.07,-603.95,SL,D_PULLBACK,V16-HighRisk,v16
2026-04-27 14:00:00+00:00,2026-04-27 23:00:00+00:00,-1,4693.2,4707.18,-803.33,SL,C_MOMENTUM,V16-HighRisk,v16
2026-04-28 17:00:00+00:00,2026-04-29 00:00:00+00:00,-1,4609.0,4619.39,-400.38,SL,C_MOMENTUM,V16-HighRisk,v16
2026-04-29 07:00:00+00:00,2026-04-29 12:00:00+00:00,-1,4581.4,4562.68,161.89,TP1,E_BOS,V16-HighRisk,v16
2026-04-29 07:00:00+00:00,2026-04-29 13:00:00+00:00,-1,4581.4,4546.74,299.81,TP2,E_BOS,V16-HighRisk,v16
2026-04-29 07:00:00+00:00,2026-04-29 13:00:00+00:00,-1,4581.4,4531.49,575.63,TP3,E_BOS,V16-HighRisk,v16
2026-04-29 14:00:00+00:00,2026-04-29 15:00:00+00:00,-1,4551.9,4566.2,-802.8,SL,C_MOMENTUM,V16-HighRisk,v16
2026-05-01 07:00:00+00:00,2026-05-01 12:00:00+00:00,-1,4589.5,4603.52,-1000.29,SL,A_EMACROSS,V16-HighRisk,v16
2026-05-04 10:00:00+00:00,2026-05-04 12:00:00+00:00,-1,4573.2,4587.79,-797.03,SL,E_BOS,V16-HighRisk,v16
2026-05-04 13:00:00+00:00,2026-05-04 14:00:00+00:00,-1,4575.0,4590.53,-297.93,SL,C_MOMENTUM,V16-HighRisk,v16
2026-05-11 13:00:00+00:00,2026-05-11 14:00:00+00:00,1,4745.7,4730.55,-297.57,SL,E_BOS,V16-HighRisk,v16
2026-05-11 16:00:00+00:00,2026-05-11 20:00:00+00:00,1,4726.1,4748.39,100.31,TP1,F_MSS,V16-HighRisk,v16
2026-05-11 16:00:00+00:00,2026-05-11 22:00:00+00:00,1,4726.1,4763.25,167.18,TP2,F_MSS,V16-HighRisk,v16
2026-05-11 16:00:00+00:00,2026-05-12 03:00:00+00:00,1,4726.1,4726.84,89.16,SL,F_MSS,V16-HighRisk,v16
2024-11-12 13:00:00+00:00,2024-11-12 14:00:00+00:00,-1,2618.1,2622.3,-320.0,SL,D_PULLBACK,V16-Freq,v16
2024-11-13 15:00:00+00:00,2024-11-13 16:00:00+00:00,-1,2611.3,2602.52,215.57,TP1,A_EMACROSS,V16-Freq,v16
2024-11-13 15:00:00+00:00,2024-11-13 16:00:00+00:00,-1,2611.3,2596.67,359.28,TP2,A_EMACROSS,V16-Freq,v16
2024-11-13 15:00:00+00:00,2024-11-13 17:00:00+00:00,-1,2611.3,2587.89,766.46,TP3,A_EMACROSS,V16-Freq,v16
2024-11-14 11:00:00+00:00,2024-11-14 13:00:00+00:00,-1,2558.7,2564.95,-402.55,SL,C_MOMENTUM,V16-Freq,v16
2024-11-14 14:00:00+00:00,2024-11-14 15:00:00+00:00,-1,2564.6,2569.1,-321.24,SL,D_PULLBACK,V16-Freq,v16
2024-11-15 13:00:00+00:00,2024-11-15 14:00:00+00:00,-1,2569.7,2575.55,-480.89,SL,A_EMACROSS,V16-Freq,v16
2024-12-10 10:00:00+00:00,2024-12-10 13:00:00+00:00,1,2698.1,2686.27,-199.77,SL,E_BOS,V16-Freq,v16
2024-12-10 13:00:00+00:00,2024-12-10 14:00:00+00:00,1,2704.4,2692.33,-199.52,SL,E_BOS,V16-Freq,v16
2024-12-17 08:00:00+00:00,2024-12-17 09:00:00+00:00,-1,2659.5,2645.76,89.67,TP1,B_MACDCROSS,V16-Freq,v16
2024-12-17 08:00:00+00:00,2024-12-17 12:00:00+00:00,-1,2659.5,2659.04,139.49,SL,B_MACDCROSS,V16-Freq,v16
2024-12-17 15:00:00+00:00,2024-12-17 18:00:00+00:00,-1,2654.4,2663.7,-399.12,SL,C_MOMENTUM,V16-Freq,v16
2024-12-18 13:00:00+00:00,2024-12-18 15:00:00+00:00,-1,2659.8,2649.7,114.66,TP1,F_MSS,V16-Freq,v16
2024-12-18 13:00:00+00:00,2024-12-18 19:00:00+00:00,-1,2659.8,2642.96,3821.94,TP2,F_MSS,V16-Freq,v16
2024-12-18 13:00:00+00:00,2024-12-18 19:00:00+00:00,-1,2659.8,2632.86,8153.47,TP3,F_MSS,V16-Freq,v16
2024-12-19 07:00:00+00:00,2024-12-19 09:00:00+00:00,-1,2630.1,2634.82,-342.67,SL,D_PULLBACK,V16-Freq,v16
2024-12-19 13:00:00+00:00,2024-12-20 06:00:00+00:00,-1,2610.0,2618.11,-427.49,SL,E_BOS,V16-Freq,v16
2024-12-23 11:00:00+00:00,2024-12-26 05:00:00+00:00,-1,2630.0,2636.18,-426.42,SL,E_BOS,V16-Freq,v16
2024-12-27 08:00:00+00:00,2024-12-27 12:00:00+00:00,-1,2640.8,2644.9,-212.68,SL,E_BOS,V16-Freq,v16
2024-12-27 13:00:00+00:00,2024-12-27 14:00:00+00:00,-1,2633.4,2627.49,86.03,TP1,E_BOS,V16-Freq,v16
2024-12-27 13:00:00+00:00,2024-12-27 15:00:00+00:00,-1,2633.4,2633.18,7.43,SL,E_BOS,V16-Freq,v16
2024-12-30 08:00:00+00:00,2024-12-30 09:00:00+00:00,-1,2623.6,2627.57,-425.05,SL,E_BOS,V16-Freq,v16
2024-12-30 09:00:00+00:00,2024-12-30 11:00:00+00:00,-1,2624.9,2628.87,-339.19,SL,C_MOMENTUM,V16-Freq,v16
2024-12-30 11:00:00+00:00,2024-12-30 12:00:00+00:00,-1,2629.5,2633.47,-338.51,SL,C_MOMENTUM,V16-Freq,v16
2025-01-08 13:00:00+00:00,2025-01-08 14:00:00+00:00,1,2674.8,2681.79,76.01,TP1,B_MACDCROSS,V16-Freq,v16
2025-01-08 13:00:00+00:00,2025-01-08 15:00:00+00:00,1,2674.8,2675.03,5.91,SL,B_MACDCROSS,V16-Freq,v16
2025-01-09 11:00:00+00:00,2025-01-09 13:00:00+00:00,1,2687.3,2694.16,152.1,TP1,B_MACDCROSS,V16-Freq,v16
2025-01-09 11:00:00+00:00,2025-01-09 14:00:00+00:00,1,2687.3,2687.53,11.83,SL,B_MACDCROSS,V16-Freq,v16
2025-01-15 14:00:00+00:00,2025-01-15 15:00:00+00:00,1,2704.3,2699.96,-270.66,SL,D_PULLBACK,V16-Freq,v16
2025-01-15 15:00:00+00:00,2025-01-15 16:00:00+00:00,1,2700.4,2705.63,121.6,TP1,D_PULLBACK,V16-Freq,v16
2025-01-15 15:00:00+00:00,2025-01-15 16:00:00+00:00,1,2700.4,2709.12,202.67,TP2,D_PULLBACK,V16-Freq,v16
2025-01-15 15:00:00+00:00,2025-01-15 17:00:00+00:00,1,2700.4,2714.35,432.37,TP3,D_PULLBACK,V16-Freq,v16
2025-01-17 15:00:00+00:00,2025-01-17 16:00:00+00:00,1,2749.9,2756.77,229.03,TP1,A_EMACROSS,V16-Freq,v16
2025-01-17 15:00:00+00:00,2025-01-17 18:00:00+00:00,1,2749.9,2750.13,356.27,SL,A_EMACROSS,V16-Freq,v16
2025-01-21 14:00:00+00:00,2025-01-21 15:00:00+00:00,1,2753.9,2749.08,-510.71,SL,A_EMACROSS,V16-Freq,v16
2025-01-21 15:00:00+00:00,2025-01-21 16:00:00+00:00,1,2753.1,2760.33,152.75,TP1,F_MSS,V16-Freq,v16
2025-01-21 15:00:00+00:00,2025-01-22 01:00:00+00:00,1,2753.1,2765.15,5091.76,TP2,F_MSS,V16-Freq,v16
2025-01-21 15:00:00+00:00,2025-01-22 09:00:00+00:00,1,2753.1,2772.38,10862.42,TP3,F_MSS,V16-Freq,v16
2025-01-22 13:00:00+00:00,2025-01-22 14:00:00+00:00,1,2767.8,2763.17,-371.66,SL,D_PULLBACK,V16-Freq,v16
2025-01-22 14:00:00+00:00,2025-01-22 15:00:00+00:00,1,2763.6,2770.54,166.91,TP1,D_PULLBACK,V16-Freq,v16
2025-01-22 14:00:00+00:00,2025-01-22 23:00:00+00:00,1,2763.6,2763.83,259.64,SL,D_PULLBACK,V16-Freq,v16
2025-01-24 15:00:00+00:00,2025-01-24 16:00:00+00:00,1,2782.6,2778.05,-371.77,SL,D_PULLBACK,V16-Freq,v16
2025-01-24 16:00:00+00:00,2025-01-26 23:00:00+00:00,1,2778.4,2774.83,-371.03,SL,D_PULLBACK,V16-Freq,v16
2025-01-28 14:00:00+00:00,2025-01-28 16:00:00+00:00,1,2758.4,2765.98,249.94,TP1,A_EMACROSS,V16-Freq,v16
2025-01-28 14:00:00+00:00,2025-01-28 18:00:00+00:00,1,2758.4,2771.04,1041.44,TP2,A_EMACROSS,V16-Freq,v16
2025-01-28 14:00:00+00:00,2025-01-30 06:00:00+00:00,1,2758.4,2778.62,2221.73,TP3,A_EMACROSS,V16-Freq,v16
2025-01-31 16:00:00+00:00,2025-01-31 17:00:00+00:00,1,2849.7,2836.78,-377.31,SL,D_PULLBACK,V16-Freq,v16
2025-02-03 12:00:00+00:00,2025-02-03 13:00:00+00:00,1,2847.5,2834.02,-564.84,SL,A_EMACROSS,V16-Freq,v16
2025-02-03 15:00:00+00:00,2025-02-03 16:00:00+00:00,1,2854.8,2839.99,-469.29,SL,C_MOMENTUM,V16-Freq,v16
2025-02-04 13:00:00+00:00,2025-02-04 14:00:00+00:00,1,2859.7,2846.1,-280.87,SL,A_EMACROSS,V16-Freq,v16
2025-02-04 14:00:00+00:00,2025-02-04 15:00:00+00:00,1,2868.7,2854.67,-233.71,SL,B_MACDCROSS,V16-Freq,v16
2025-02-04 15:00:00+00:00,2025-02-04 16:00:00+00:00,1,2863.9,2849.69,-149.39,SL,F_MSS,V16-Freq,v16
2025-02-05 07:00:00+00:00,2025-02-05 08:00:00+00:00,1,2890.5,2877.75,-186.58,SL,B_MACDCROSS,V16-Freq,v16
2025-02-05 13:00:00+00:00,2025-02-05 14:00:00+00:00,1,2883.7,2870.7,-149.12,SL,D_PULLBACK,V16-Freq,v16
2025-02-05 14:00:00+00:00,2025-02-05 15:00:00+00:00,1,2894.0,2881.0,-149.0,SL,D_PULLBACK,V16-Freq,v16
2025-02-07 09:00:00+00:00,2025-02-07 10:00:00+00:00,1,2892.5,2880.04,-186.1,SL,E_BOS,V16-Freq,v16
2025-02-07 14:00:00+00:00,2025-02-07 15:00:00+00:00,1,2900.3,2887.32,-185.91,SL,E_BOS,V16-Freq,v16
2025-02-07 15:00:00+00:00,2025-02-07 16:00:00+00:00,1,2904.4,2891.42,-185.73,SL,E_BOS,V16-Freq,v16
2025-02-12 16:00:00+00:00,2025-02-12 17:00:00+00:00,1,2929.6,2916.65,-185.54,SL,E_BOS,V16-Freq,v16
2025-02-12 17:00:00+00:00,2025-02-12 18:00:00+00:00,1,2930.8,2917.85,-222.42,SL,A_EMACROSS,V16-Freq,v16
2025-02-13 07:00:00+00:00,2025-02-13 08:00:00+00:00,1,2940.6,2928.05,-148.11,SL,D_PULLBACK,V16-Freq,v16
2025-02-13 14:00:00+00:00,2025-02-13 15:00:00+00:00,1,2942.9,2930.49,-147.99,SL,D_PULLBACK,V16-Freq,v16
2025-02-13 15:00:00+00:00,2025-02-13 16:00:00+00:00,1,2947.8,2935.39,-184.84,SL,B_MACDCROSS,V16-Freq,v16
2025-02-14 10:00:00+00:00,2025-02-14 13:00:00+00:00,1,2960.6,2949.14,-147.72,SL,D_PULLBACK,V16-Freq,v16
2025-02-18 13:00:00+00:00,2025-02-18 16:00:00+00:00,1,2933.6,2949.33,74.72,TP1,E_BOS,V16-Freq,v16
2025-02-18 13:00:00+00:00,2025-02-18 17:00:00+00:00,1,2933.6,2934.18,6.46,SL,E_BOS,V16-Freq,v16
2025-02-19 09:00:00+00:00,2025-02-19 10:00:00+00:00,1,2962.6,2951.58,-369.17,SL,B_MACDCROSS,V16-Freq,v16
2025-02-20 07:00:00+00:00,2025-02-20 08:00:00+00:00,1,2967.3,2957.4,-368.43,SL,E_BOS,V16-Freq,v16
2025-02-20 10:00:00+00:00,2025-02-20 11:00:00+00:00,1,2970.6,2960.79,-367.69,SL,C_MOMENTUM,V16-Freq,v16
2025-02-24 08:00:00+00:00,2025-02-24 09:00:00+00:00,1,2961.1,2951.88,-183.48,SL,E_BOS,V16-Freq,v16
2025-02-24 11:00:00+00:00,2025-02-24 12:00:00+00:00,1,2962.2,2952.98,-183.3,SL,C_MOMENTUM,V16-Freq,v16
2025-02-24 13:00:00+00:00,2025-02-24 14:00:00+00:00,1,2970.9,2961.3,-183.11,SL,E_BOS,V16-Freq,v16
2025-03-07 14:00:00+00:00,2025-03-07 15:00:00+00:00,1,2934.9,2928.69,-137.2,SL,C_MOMENTUM,V16-Freq,v16
2025-03-12 15:00:00+00:00,2025-03-12 16:00:00+00:00,1,2935.7,2944.01,61.69,TP1,B_MACDCROSS,V16-Freq,v16
2025-03-12 15:00:00+00:00,2025-03-13 01:00:00+00:00,1,2935.7,2949.55,2056.41,TP2,B_MACDCROSS,V16-Freq,v16
2025-03-12 15:00:00+00:00,2025-03-13 11:00:00+00:00,1,2935.7,2957.85,4387.0,TP3,B_MACDCROSS,V16-Freq,v16
